Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount,from_tx_count_dbbf,fromSum_dbbf,from_tx_count_92fe,fromSum_92fe,from_tx_count_fdc0,fromSum_fdc0,from_tx_count_5fc7,fromSum_5fc7,from_tx_count_8258,fromSum_8258,from_tx_count_f0be,fromSum_f0be,from_tx_count_aced,fromSum_aced,from_tx_count_ab89,fromSum_ab89,from_tx_count_769c,fromSum_769c,from_tx_count_a413,fromSum_a413,from_tx_count_6853,fromSum_6853,from_tx_count_92ff,fromSum_92ff,from_tx_count_fb32,fromSum_fb32,from_tx_count_84f3,fromSum_84f3,to_tx_count_dbbf,toSum_dbbf,to_tx_count_92fe,toSum_92fe,to_tx_count_e428,toSum_e428,to_tx_count_fdc0,toSum_fdc0,to_tx_count_5fc7,toSum_5fc7,to_tx_count_8258,toSum_8258,to_tx_count_f0be,toSum_f0be,to_tx_count_aced,toSum_aced,to_tx_count_ab89,toSum_ab89,to_tx_count_769c,toSum_769c,to_tx_count_a413,toSum_a413,to_tx_count_6853,toSum_6853,to_tx_count_92ff,toSum_92ff,to_tx_count_fb32,toSum_fb32,to_tx_count_84f3,toSum_84f3
2015-11-08,1446940800,1015,52414324288,563914716,3141634,17.02,0.0357,2.95E+19,7.709,498.873,74705896.59,76.20001453,32153,1.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,1447027200,786,51918274052,211894015,3141601,17,0.0134,1.13E+19,7.754,496.5674,74732956.13,74.73295613,32455,1,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,1447113600,834,52237284910,287969451,3141605,16.92,0.0181,1.54E+19,7.76,505.3881,74760400.19,68.77956817,32634,0.92,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,1447200000,1044,52560853806,414061456,3141604,17.08,0.0262,2.31E+19,7.673,508.885,74788226.75,58.33481687,32804,0.78,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,1447286400,874,59050838844,450460992,3141977,16.84,0.0282,2.59E+19,7.746,517.4888,74816251.28,66.58646364,32918,0.89,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,1447372800,808,51534479321,280236525,3141601,16.63,0.0174,1.46E+19,7.87,528.3143,74844436.44,66.61154843,33055,0.89,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-14,1447459200,938,51216461485,360305868,3141660,16.64,0.0224,1.85E+19,7.913,534.8715,74872794.09,66.63678674,33157,0.89,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-15,1447545600,797,51537798825,224846805,3141650,16.52,0.0138,1.15E+19,8.26,550.2513,74900914.25,67.41082283,33264,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,1447632000,782,56768038418,182259335,3141691,16.97,0.0115,1.03E+19,8.327,541.2585,74928309.41,70.43261084,33376,0.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,1447718400,762,56303859554,171866071,3141628,16.54,0.0106,9.60E+18,8.153,535.801,74956103,74.956103,33512,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,1447804800,774,53515892028,195036006,3141600,16.81,0.0122,1.03E+19,8.55,550.5812,74983355.03,74.23352148,33629,0.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,1447891200,882,54119551224,291565861,3141601,17.04,0.0186,1.59E+19,8.807,552.7532,75009918.47,71.25942255,33765,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,1447977600,814,54384895828,215430072,3141629,18.1,0.0145,1.20E+19,7.975,472.9611,75035048.94,69.78259551,33883,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-21,1448064000,832,54039631830,200136785,3141598,16.97,0.0127,1.12E+19,7.601,480.0484,75061831.13,72.80997619,33999,0.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-22,1448150400,816,53793371733,200785655,3141599,16.9,0.0127,1.12E+19,7.533,480.251,75088819.72,72.08526693,34447,0.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,1448236800,863,55629754775,233727612,3141623,16.65,0.0146,1.33E+19,7.566,487.9382,75116092.06,70.60912654,34594,0.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,1448323200,828,58042755370,213080657,3141597,17.21,0.0136,1.30E+19,7.665,486.5758,75142940.19,68.38007557,34812,0.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,1448409600,807,54235748106,236509015,3141605,17.37,0.0152,1.25E+19,7.517,470.151,75169412.06,64.64569437,34913,0.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,1448496000,784,53986356287,172083879,3141604,17.36,0.0111,9.31E+18,7.498,470.857,75195950.5,66.17243644,35071,0.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,1448582400,790,53456555142,173300084,3141597,16.5,0.0107,9.40E+18,7.47,492.9653,75223837.38,65.44473852,35136,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-28,1448668800,774,54312682973,277436869,3141615,16.96,0.0176,1.46E+19,7.721,498.5437,75251045.34,68.47845126,35204,0.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-29,1448755200,776,53321187419,171604728,3141597,16.84,0.0108,9.09E+18,7.721,500.4669,75278393.16,65.49220205,35288,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,1448841600,864,55199244474,378296036,3141791,16.75,0.0237,2.08E+19,7.781,503.9533,75305749.41,66.26905948,35402,0.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,1448928000,847,54837947431,231616100,3141605,16.92,0.0145,1.31E+19,7.873,514.3284,75333292.22,65.53996423,35508,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,1449014400,819,53588845124,209753737,3141635,17.86,0.0138,1.14E+19,7.818,481.8385,75359299.25,62.54821838,35607,0.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,1449100800,778,53564860105,198524826,3141598,16.46,0.0121,1.07E+19,7.588,504.3068,75387362.53,61.81763728,35709,0.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,1449187200,804,53920215595,224707034,3141596,17.09,0.0143,1.24E+19,7.833,493.1904,75414041.91,63.3477952,35879,0.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-05,1449273600,835,54430269329,231821279,3141598,17.07,0.0147,1.31E+19,8.164,511.9346,75440623.78,64.12453021,36022,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-06,1449360000,877,53904812363,321509549,3141608,17.42,0.0208,1.71E+19,7.852,487.6672,75466879.56,63.39217883,36291,0.84,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,1449446400,775,53988885934,176718066,3141601,17.18,0.0113,9.64E+18,7.648,483.681,75493598.47,60.39487878,36437,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,1449532800,771,53743612456,170716327,3141598,17.39,0.0111,9.15E+18,7.548,469.5651,75519910.97,62.6815261,36557,0.83,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,1449619200,779,54733915734,179709088,3141606,16.46,0.011,1.01E+19,7.35,494.265,75548235.03,59.68310567,36673,0.79,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,1449705600,820,54938250098,205190667,3141594,16.71,0.0127,1.13E+19,7.773,504.7793,75575712.38,63.4835984,36820,0.84,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,1449792000,884,58195798149,270674425,3141605,16.93,0.017,1.69E+19,8.06,514.5903,75602735.19,68.79848902,36951,0.91,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-12,1449878400,916,59486449382,353864548,3141646,16.82,0.0222,2.31E+19,8.045,517.9029,75629941.75,73.3610435,37373,0.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-13,1449964800,845,56701649126,325726017,3141609,16.29,0.0196,1.87E+19,8.472,556.8745,75657849.09,72.63153513,37569,0.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,1450051200,1752,53372600387,1415319249,3141665,17.12,0.0901,7.47E+19,8.576,541.3528,75684557.69,74.92771211,37729,0.99,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,1450137600,1834,62650330558,1945458070,3185202,16.91,0.1209,1.14E+20,8.769,559.704,75711572.22,76.46868794,37850,1.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,1450224000,1216,54026271431,838759501,3141637,17.13,0.0536,4.42E+19,8.562,534.0622,75738029.56,74.98064927,37990,0.99,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,1450310400,1053,55081281267,606010119,3141623,16.86,0.0381,3.24E+19,8.734,553.9679,75764912.69,71.21901793,38358,0.94,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,1450396800,1057,55034649240,601895736,3141645,17.06,0.0382,3.22E+19,8.78,552.1806,75791584.25,68.97034167,38634,0.91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-19,1450483200,1009,53891713881,539740128,3141624,16.89,0.0341,2.85E+19,8.719,548.8488,75818278.78,68.2364509,38756,0.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-20,1450569600,1103,53342677327,655002877,3141680,17.07,0.0421,3.44E+19,8.54,533.1539,75844714.88,68.26024339,38902,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,1450656000,1172,53466176225,740632642,3141615,17.14,0.0474,3.91E+19,8.513,531.4617,75871172.69,67.52534369,39082,0.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,1450742400,2045,53627121090,1120896788,3142834,16.63,0.0695,5.92E+19,8.74,564.9776,75898547.06,66.03173594,39208,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,1450828800,1544,55663754533,1474132298,3172096,16.73,0.0908,8.14E+19,8.532,552.9946,75925946.44,64.53705447,39317,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,1450915200,1292,52792315740,872428171,3141625,17.04,0.0553,4.58E+19,8.569,539.4988,75952633,64.55973805,39422,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,1451001600,1042,53550792729,502552472,3141620,16.82,0.0315,2.66E+19,8.546,539.1713,75979436.59,66.10210984,39537,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-26,1451088000,1074,53675955367,587287522,3141622,17.08,0.0374,3.13E+19,8.456,529.3583,76005996.75,64.60509724,39678,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27,1451174400,1575,66846252680,1308470039,3236740,16.96,0.0803,8.66E+19,8.589,545.346,76032850.5,64.62792293,39822,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,1451260800,1239,53108130511,687001176,3141597,16.65,0.043,3.64E+19,8.532,545.0927,76059908.47,63.89032311,40010,0.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,1451347200,1200,53729001893,621538951,3141598,17.18,0.0397,3.32E+19,8.605,542.2221,76086569.56,66.19531552,40182,0.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,1451433600,1564,56716784472,1353161589,3160925,17.03,0.0851,7.61E+19,8.478,534.5552,76113305.81,68.50197523,40333,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,1451520000,1057,57661175081,452065747,3141595,16.97,0.0286,2.51E+19,8.543,542.7166,76140217.84,70.81040259,40566,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01,1451606400,885,54747565393,292262422,3141603,17.43,0.019,1.57E+19,8.547,526.2007,76166284.41,70.8346445,40701,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-02,1451692800,954,53323453178,368139389,3141599,16.74,0.023,1.94E+19,8.147,528.0765,76193668.31,70.86011153,40850,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03,1451779200,955,53342341402,369359246,3141597,16.51,0.0229,1.94E+19,8.312,544.8281,76221344.09,73.93470377,41000,0.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,1451865600,981,54038066808,402593450,3141599,16.61,0.0251,2.13E+19,8.334,541.3346,76248764.72,72.43632648,41198,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,1451952000,1396,57078526509,1081639803,3164299,16.47,0.0667,6.04E+19,8.306,548.8214,76276603.94,72.46277374,41381,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,1452038400,1553,53724486418,1248021662,3153939,16.63,0.0778,6.65E+19,8.423,552.2518,76304229.41,73.25206023,41647,0.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,1452124800,1550,53273537581,1230019603,3146103,16.99,0.0785,6.55E+19,8.21,526.3401,76331251.59,72.51468901,41869,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,1452211200,1080,53800517545,484149867,3141612,16.28,0.0298,2.60E+19,8.302,550.7067,76359248.31,75.59565583,42078,0.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-09,1452297600,1209,53277018400,727791392,3141674,16.59,0.0454,3.93E+19,8.433,551.6457,76386844.09,75.62297565,42411,0.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-10,1452384000,1044,53104731714,491410995,3141631,16.59,0.0307,2.63E+19,8.337,538.0286,76414132.06,75.64999074,42678,0.99,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,1452470400,1058,53940328769,482297856,3141626,16.51,0.0301,2.55E+19,8.828,561.5707,76441137.22,80.26319408,43005,1.05,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,1452556800,1094,54526276152,471922007,3141755,17.23,0.0305,2.56E+19,8.89,541.1136,76467038,94.05445674,43351,1.23,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,1452643200,1423,58256098368,1023451156,3174885,16.93,0.0644,6.03E+19,8.484,530.6222,76493573.31,86.43773784,43579,1.13,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,1452729600,1062,55250356301,489948500,3141660,16.66,0.0306,2.68E+19,8.735,553.7419,76520492.53,88.76377134,43804,1.16,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,1452816000,1006,57562550443,409950494,3141784,16.61,0.0257,2.32E+19,8.996,567.1537,76547289.88,93.38769365,44209,1.22,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-16,1452902400,967,55150540726,418575124,3141697,16.79,0.0264,2.27E+19,9.202,574.0822,76573813,93.42005186,44494,1.22,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-17,1452988800,887,53477721574,323467063,3141705,16.76,0.0204,1.70E+19,9.068,568.3259,76600412.84,100.3465408,44771,1.31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,1453075200,1057,53945900879,591740638,3141706,16.71,0.0371,3.09E+19,9.454,591.419,76627033,112.6417385,45167,1.47,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,1453161600,1107,53767376718,678347830,3142004,16.93,0.0434,3.56E+19,9.539,584.904,76653125.81,105.0147824,45486,1.37,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,1453248000,959,55721616549,348032526,3141623,16.72,0.022,1.90E+19,9.414,588.1518,76679668.31,117.3198925,45937,1.53,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,1453334400,944,60639283859,342268224,3141658,16.97,0.022,2.03E+19,9.598,584.1308,76705587.53,118.1266048,46362,1.54,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,1453420800,1027,56195249052,570242575,3146193,16.81,0.0362,3.12E+19,9.897,610.6596,76731842.53,116.6324006,46783,1.52,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23,1453507200,906,55504259187,322444465,3141776,17.12,0.0208,1.74E+19,10.059,608.8656,76757612.22,155.8179528,47374,2.03,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24,1453593600,993,58951408559,423769859,3141605,16.39,0.0261,2.37E+19,10.133,650.5701,76784855.19,161.2481959,48105,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,1453680000,1335,56752420983,726749777,3141736,17.31,0.0474,4.02E+19,10.33,624.8285,76810552.22,192.0263805,48925,2.5,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,1453766400,1228,58955359850,673354229,3141650,16.37,0.0416,3.79E+19,10.611,672.8732,76837541.44,176.7263453,49844,2.3,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,1453852800,1566,58687046251,988064305,3141823,16.96,0.0631,5.69E+19,10.82,663.7333,76863642.22,186.0100142,50637,2.42,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,1453939200,1424,56180261528,757796542,3141716,16.96,0.0477,4.14E+19,10.449,652.1991,76890206.91,196.0700276,51643,2.55,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,1454025600,1308,59508641167,662122614,3141700,17.27,0.0423,3.74E+19,10.883,670.1196,76916367.38,185.3684454,52611,2.41,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-30,1454112000,1179,67198755701,547033880,3141702,17.11,0.0347,3.54E+19,10.876,668.8032,76942560.5,186.970422,53598,2.43,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,1454198400,1135,66544976813,528433090,3141694,17.63,0.0345,3.39E+19,10.696,646.7083,76968242.38,169.3301332,54494,2.2,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,1454284800,1081,66170097350,467975052,3141687,16.96,0.0297,3.25E+19,10.917,679.1845,76994673.63,167.0784418,55186,2.17,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,1454371200,1077,65763607541,463852720,3141681,17.15,0.0298,2.95E+19,10.674,648.4793,77020542.06,188.7003281,55768,2.45,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,1454457600,1060,64138762372,454011879,3141616,16.36,0.0278,2.77E+19,10.857,696.9209,77047840.03,194.9310353,56445,2.53,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,1454544000,1087,73409019027,490608958,3141737,16.8,0.0308,3.27E+19,11.114,694.2255,77074402.38,198.0812141,57050,2.57,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,1454630400,1117,68267066894,532003821,3141759,16.84,0.0336,3.90E+19,11.176,698.6372,77100960.97,198.1494697,57863,2.57,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06,1454716800,1678,1.32E+11,1516518359,3148709,17.05,0.0965,2.41E+20,10.867,674.6478,77127306.75,195.1320861,58402,2.53,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07,1454803200,1026,81674346130,456085675,3141675,16.69,0.0285,5.31E+19,11.05,693.3343,77153991.44,231.4619743,58925,3,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,1454889600,1034,80464718771,449250211,3141641,16.75,0.0282,3.78E+19,11.54,723.2448,77180646.44,243.8908427,59593,3.16,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,1454976000,1032,1.25E+11,459451796,3141802,16.92,0.0289,5.02E+19,11.245,699.4473,77207117.53,290.2987619,60346,3.76,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,1455062400,1106,1.41E+11,490191172,3141830,17.26,0.0315,5.89E+19,11.659,718.0474,77233278.78,335.9647627,61635,4.35,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,1455148800,1280,66426480457,682060218,3141718,17.02,0.0433,4.65E+19,11.994,747.5285,77259756.59,492.9172471,63947,6.38,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,1455235200,1171,62799761220,540874146,3141698,16.99,0.0342,3.31E+19,11.553,720.7269,77286258.63,407.298583,65483,5.27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13,1455321600,1222,57729244744,634287258,3141725,16.82,0.0396,3.61E+19,12.097,766.029,77313140.19,403.5745918,66901,5.22,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14,1455408000,1140,53479540613,514552660,3141778,17.03,0.0328,2.78E+19,12.497,775.2691,77339469.25,402.1652401,68010,5.2,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
