to_address,f0_,f1_,tx_count
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-22,10548500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-10,6425000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-18,23745000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-13,11073000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-09,12690000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-05,6617000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-15,25284000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-12,5475500000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-24,5315250000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-27,11433500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-10,10010000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-18,14890000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-16,10272000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-28,10710000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-11,17846000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-25,10184000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-17,25141000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-06,10458500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-17,5208000000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-31,27796000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-12,25122000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-18,10118000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-15,6538500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-30,10682000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-05,10415000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-17,25651000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-29,5329400000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-21,6283000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-21,14104812063450000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-05,14760000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-22,9571000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-20,2881875000000000000000,8
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-23,15625000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-01,26150000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-12,27765627500000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-23,5313571428571428571428.571428571,7
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-14,23308000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-15,6989566049672500000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-13,6675500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-07,25744000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-17,25104000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-26,5850571428571428571428.571428571,7
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-27,28022000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-11,27554000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-22,16576000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-02,10134500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-27,10817000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-24,10360296333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-22,10687250000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-15,4758550262500000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-25,25680000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-07,7810500000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-25,23586000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-12,2506131242575000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-14,5396000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-17,10280333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-08,14976000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-22,3205666666666666666666.666666667,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-22,6833521450000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-22,18179000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-04,6399000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-10,10916500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-13,5010000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-12,14856000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-16,27917500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-17,10388500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-01,5619833333333333333333.333333333,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-26,23726000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-14,5896333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-09,6102000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-30,11231333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-15,14495000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-28,6410000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-13,10443666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-13,10186000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-04,7722500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-22,6277000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-14,10145000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-24,10035500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-26,10153000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-05,10193500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-24,14187525000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-11,11276000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-10,25305000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-26,15924000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-23,10032000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-24,25159000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-29,5139345090757333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-04,4479576680669829895566.75,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-09,25276000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-21,1492000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-29,7505500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-23,27992000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-29,25581000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-18,12698100000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-16,6444800000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-22,25961000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-10,8555666888666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-24,10445666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-16,6027500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-15,10681333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-13,4005745621363957357778.25,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-27,8942290294117647.029411765,34
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-19,6601666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-03,6061800000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-08,10270500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-09,12353333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-29,10185500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-02,14943000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-07,5138000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-06,15131000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-27,25716000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-26,26016000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-02,19755000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-09,10008000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-11,27728025629095726644008,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-31,5101020000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-26,10581666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-29,11621333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-21,11482500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-28,10542000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-08,10122500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-01,10059000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-06,10712000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-01,11341000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-08,10118000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-11,10362500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-19,10437000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-08,6046009614285714285714.285714286,7
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-01,10561333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-23,10036000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-19,23504000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-06,5171283981277499554059.75,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-12,16516000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-29,5711000000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-19,15719000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-24,24161000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-12,22542000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-14,26287000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-13,15000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-14,25727000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-02,25405000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-24,25562000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-28,6541500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-01,19931000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-20,5188000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-02,10281500000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-13,14823000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-15,2087000633333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-06,5250300848540000000000,7
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-05,10173500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-08,74178000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-21,2341002170000000000000,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-15,17726000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-27,25174000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-22,27841000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-08,25120000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-30,6295000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-16,27044000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-21,10652000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-10,15571500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-17,25281000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-06,20381000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-01,6294500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-24,5420333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-20,10466000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-14,17101000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-22,25214000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-26,25138000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-26,5901000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-19,10128666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-13,25239000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-07,14622666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-14,24847000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-16,26063000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-19,8550934340910000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-01,23994000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-06,25169000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-18,10222000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-08,10919333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-27,10266500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-03,10551500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-01,6315000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-22,14994500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-04,26075000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-02,25840000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-02,12923612500000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-29,6675680651723193678363,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-12,24324000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-27,10185500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-08,16525500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-22,5227600000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-20,18465596504086666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-26,10350500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-04,10259500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-04,25934000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-01,15425666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-25,25658000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-13,14535000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-03,6177000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-08,22328000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-20,17876000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-15,10013000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-17,10250500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-29,19540000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-24,14803500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-27,16384000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-11,9877666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-29,24779000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-09,27691500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-28,25124000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-22,25259000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-14,15322000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-02,16309000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-25,10035000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-18,15333500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-30,15762000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-29,33493505000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-04,5000002900000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-23,25201000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-07,7628000003333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-17,14777500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-11,10103000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-12,11037333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-10,6846666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-07,5718000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-10,13641000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-06,6975000000000000000000,4
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-27,4329348766666666666666.666666667,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-21,10846000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-17,10406000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-29,10657000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-21,18084000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-09,6479666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-11,7304000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-19,10701000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-24,9889000000000000000000,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-27,7139612854482808906250,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-18,5246500000000000000000,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-16,5059996207583333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-10,8812500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-06,6253666666666666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-30,25278000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-16,10718000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-06,8476333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-10,14927000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-09,29627000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-25,25534000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-01,5385200000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-18,25387000000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-14,5426800000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-09,15005000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-14,7176500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-05,17175903086199666666666.666666667,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-26,10067333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-18,6215333333333333333333.333333333,3
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-16,5388833333333333333333.333333333,6
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-04,10244500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-12,11666500000000000000000,2
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-24,10212000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-02,25302000000000000000000,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-12,5244600000000000000000,5
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-26,11654666666666666666666.666666667,3
