from_address,f0_,f1_,tx_count
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-09,10097598927786885245.901639344,2074
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-25,23355573890421568627.450980392,2040
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-08,8736320946380126182.965299685,2536
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-31,6365691730754098360.655737705,2135
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-28,12491405697799837925.445705024,2468
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-27,15733100227083094555.873925501,1745
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-10,10136616333210966542.750929368,2152
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-28,5861901619874039282.664389411,4684
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-10,5196226456880546075.085324232,1465
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-05,5700357279033584647.018505826,1459
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-23,5191915480877648076.091655858,4626
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-10,5119219055862573099.415204678,3420
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-16,4378687020226171243.94184168,4952
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-19,9800085053900789177.001127396,1774
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-02,9957088902602813852.813852814,1848
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-26,9249734810007377351.530800443,2711
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-10,6089007648793511321.392362285,2959
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-01,7451268083842250922.509225092,2168
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-30,8989499253405535499.398315283,1662
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-16,5581552145807113543.091655267,1462
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-25,5285087147864573827.340755612,5479
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-29,11334894846006663493.574488339,2101
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-31,3532140118692680502.050453585,8047
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-01,6490251819918657854.600915099,1967
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-08,7160526685242223355.430902601,1961
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-21,7489653363875147232.037691402,4245
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-02,12743829719346846846.846846847,1776
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-29,12018568488807339449.541284404,1526
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-20,17770205436757090012.330456227,1622
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-24,15896940872247409326.424870466,1544
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-21,7469010160988066825.775656325,2095
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-11,4456237807476400251.730648206,3178
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-24,15967777551243830207.305034551,2026
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-14,10301052739493192133.131618759,1322
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-15,13417684895131004366.812227074,1832
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-31,6059554639565468179.196308402,5201
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-07,4874383949901261656.609983544,1823
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-19,5205020949050724637.68115942,1380
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-21,6116806022936564504.632929437,1403
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-20,5473858872294987516.804301901,5207
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-23,8038268746080645161.290322581,620
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-15,3504429859546429160.481609764,6063
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-16,5771684906843215373.798921959,4267
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-21,15821182048149386845.039018952,1794
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-14,8104193578735232800.555941626,1439
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-04,6913244830571148825.065274151,3064
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-18,8877182407094266277.939747328,2058
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-13,7677763784814319170.291067247,2989
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-11,6844497818908554572.271386431,3051
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-21,3964898820206482593.037214886,8330
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-24,18083224532617994100.294985251,2712
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-19,4218631031922123893.805309735,5650
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-16,16363753138671632526.381129733,1611
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-18,7952477936253699788.583509514,2365
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-06,14256911943120464441.2191582,2067
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-20,6258219503935621014.272699666,3293
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-12,5052934422582070707.070707071,1584
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-08,9209494424299763965.3815893,2542
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-17,14906947852045817794.352690464,1877
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-07,6079385771983598154.792414147,1951
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-20,18067522522956857243.072606103,2851
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-25,6598261487646185811.813594538,3369
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-15,11047165977874321179.208688906,1289
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-29,11045125163347305389.221556886,1670
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-17,11170873142496025437.20190779,1887
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-30,20176606165987692307.692307692,1625
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-29,8800013983951768488.745980707,3110
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-29,9299925275490867579.908675799,1752
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-26,6996576581031128404.6692607,1542
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-02,8214594768186157517.899761337,1676
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-04,14068590805796676441.83773216,2046
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-26,7176508804053639846.743295019,1305
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-16,10767161272418012726.382770436,2043
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-02,11761699400612244897.959183673,1421
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-18,5166584044844783715.012722646,1965
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-25,4101026037896755162.241887906,3390
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-30,7518589440877551020.408163265,1960
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-24,4509538230367954713.266059562,8126
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-06,7466842495897435897.435897436,2535
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-18,4790348595979232069.548418256,4141
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-20,4456771482159777055.271713888,6459
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-27,11303034425218508997.429305913,2334
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-08,12765626789912480974.124809741,2628
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-03,6278214270335697399.527186761,2115
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-24,8947803849572020248.504371836,2173
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-23,11494508353164146868.250539957,1852
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-08,14660335243279569892.47311828,1488
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-26,4573601202190371187.063579566,5442
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-16,8328141716771739130.434782609,1840
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-03,5115897573770883054.892601432,1676
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-05,7054117606383177570.093457944,1070
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-06,10539833868953140578.265204387,2006
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-05,9076570311379504504.504504505,1776
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-03,4832067384009103641.456582633,2856
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-28,10974739535052105043.768236765,2399
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-15,13983848732888067581.837381204,1894
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-06,17467700158220502901.353965184,1551
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-02,6250870664351263103.626052586,5819
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-12,11725124745429864253.393665158,1105
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-18,12458232363083131557.707828894,2478
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-15,10081139109530738450.345580211,2749
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-27,9344434983262815296.989422295,2458
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-20,4168265318948211425.520555259,1873
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-22,8461650245908096280.087527352,1828
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-06,11106823491839949590.422180214,1587
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-03,7375318686203703703.703703704,1512
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-01,14543195257140804597.701149425,1392
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-02,3893556810500403551.251008878,6195
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-19,3898098366589762850.091211503,9319
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-25,7486892196996865203.761755486,1595
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-28,4631230191861875874.941670555,2143
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-19,17129585197865263157.894736842,2375
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-01,10115010168704358068.315665489,2547
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-21,7467882430814917127.071823204,1448
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-16,14638941344062992125.984251969,1905
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-14,14418868963411685695.097380792,1489
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-24,3870814418900508762.012436405,3538
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-19,6205047133376852505.292872265,2834
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-23,6514626994857586742.620403936,1931
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-12,5667136462432501273.56087621,3926
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-28,8989889727073863636.363636364,1408
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-22,12632198201343283582.089552239,2881
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-05,13871446998265682656.826568266,2439
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-30,9555371952048594568.84230586,2099
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-01,4177133704402090378.112511528,9759
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-20,6904788836833114323.258869908,1522
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-17,6890114396607902735.56231003,1645
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-16,13987898348193423597.678916828,2585
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-02,4982791842558365758.754863813,8224
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-27,12249853671700487012.987012987,2464
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-30,5306623192462606837.606837607,1872
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-28,12866104683091787439.61352657,2277
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-20,22409368479245823389.021479714,2095
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-10,7146680177155056179.775280899,2225
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-26,4992239363261980830.670926518,3130
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-04,6348841244842050750.906266183,3862
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-03,4915534487444555730.433538418,6989
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-06,5079097120476190476.19047619,3969
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-17,6671722326722113502.935420744,2044
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-08,14250493345285714285.714285714,1610
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-27,7632627424831833254.381809569,2111
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-02,10233199571035502958.579881657,1352
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-17,8284196577079395085.066162571,2116
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-13,7675951239868276619.099890231,1822
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-22,9220547031399229781.771501926,1558
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-08-30,7427390849740259740.25974026,1694
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-13,0,1
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-07,4214937222752428074.033351658,5457
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-14,4105716213538370836.19927287,10177
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-12,4099572552933404274.186397091,11277
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-28,11073561232119741100.323624595,1854
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-07,6349764484490777866.880513232,2494
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-10,6290721511875378100.423472474,1653
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-13,8420698978175750834.26028921,1798
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-13,3023320027985470085.47008547,11700
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-02,9674310231961222967.93437733,1341
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-16,8388790393279386712.095400341,1174
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-22,12706239891288866599.799398195,1994
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-07,5188630302852980132.450331126,7550
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-27,7263355681107554417.413572343,1562
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-12,14986579330437654830.718414533,1211
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-12,3010567184339360222.531293463,2157
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-25,6330993577694090382.387022016,2589
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-07,18126130065215462610.899873257,1578
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-10-07,8859778854049504950.495049505,2020
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-09,17635292672284829721.362229102,1615
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-23,13838007026938775510.204081633,1960
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-25,7947536667364837805.366439728,2497
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-26,10287568336948730711.796913888,2009
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-04-30,4905642054063079777.365491651,6468
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-16,5636497316821621621.621621622,1850
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-06,9672432086961053208.996160176,1823
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-07,18620371082189845474.613686534,2265
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-31,13045321136145360155.74302401,1541
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-26,7836515396732142857.142857143,1680
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-09,8885944246862745098.039215686,1683
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-13,9735680633423746161.719549642,1954
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-26,5585730388382118147.951037786,1879
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-07-01,6071360889797411367.473269555,1777
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-01,14069237450753724802.804557406,1141
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-21,10672646457325291181.364392679,2404
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-08-27,3331719330681818181.818181818,1496
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-06,5455662337039637267.807517917,6837
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-09,3298601666056129032.258064516,15500
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-11-25,28828645526144578313.253012048,83
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-24,9374488853534007352.941176471,2176
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-09,16745326785488721804.511278195,1330
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-19,15298433154133258046.301524562,1771
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-24,16215597246915957052.943354313,2701
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-01-27,3794055075331214240.305149396,7865
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-05,4489975717727788279.7731569,7935
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-13,17046083662097859327.217125382,1635
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-01,18167423152288296860.13320647,2102
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-09,7073030244580419580.41958042,1716
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-24,8444506086433925049.309664694,2535
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-21,25278209920478021978.021978022,1820
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-22,12292737538158710477.371357719,1613
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-10-05,8417229800656767561.393489435,1751
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-18,8144922031910215300.04580852,2183
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-12,8677319058332217012.726054923,1493
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-14,8180550959130119608.553823849,2759
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-05,7904131315245398773.006134969,2282
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-22,7374359509960231381.055676067,2766
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-26,11078071500743949044.585987261,3925
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-12-03,13841383244962878355.22558538,1751
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-22,10596796011689447785.675232367,1829
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-28,9210762286041379310.344827586,1450
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-12,3600996498318869328.04363997,4033
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-12,9063290510507016749.660479855,2209
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-14,7464721280549351041.352248717,3313
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-19,12930662109885736800.630417652,2538
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-02,11917694117328042328.042328042,1890
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-01-10,15894209599023437500,1792
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-15,6966107324527439024.390243902,1312
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-25,10082585882849298352.654057352,1639
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-06-02,6158139761113982199.253517083,3483
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-17,5822047429830383480.825958702,4068
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-12,13778836102080894092.602448111,1879
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-05,6423315237298801369.863013699,2336
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-26,12363943315116836428.999400839,1669
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-07,12678891847413587604.290822408,1678
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-03-06,4355953405922242314.647377939,8848
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-05,13864680216259032795.997776543,1799
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-20,10264914520176647996.553209823,2321
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-04-29,20764156305328068043.742405832,1646
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-17,17358562824298125285.779606767,2187
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-02-12,13544419336471830985.915492958,1420
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-03-31,8562974779920844327.176781003,2274
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-05-15,7917149269279220779.220779221,1540
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-09-16,5642261213354297693.92033543,1431
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-05-18,5965544872853123241.418120428,3554
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-09-01,5745611595200000000,1425
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-06-10,8676162262289915966.386554622,1904
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-11-29,12916226489726989079.563182527,2564
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2018-02-17,3879443295607445008.460236887,5910
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2019-07-28,6282111362228915662.65060241,1328
