Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount
6/21/2019,1561075200,22975,13132476474,43173945070,8003453,13.32,0.8532,4.09E+20,2021.984,159418.4325,106587630.6,31553.13628,68158248,296.03,3.78,6497
6/22/2019,1561161600,21933,13079405563,42055164362,8003178,13.11,0.8151,3.84E+20,1995.243,159827.2427,106601333.1,32983.51847,68268551,309.41,6.3,5988
6/23/2019,1561248000,22344,12904678821,41291651320,8002723,13.22,0.808,4.02E+20,2028.399,162318.9054,106614991.7,32770.25,68363811,307.37,7.15,4915
6/24/2019,1561334400,24260,14343913979,43949440958,8003039,13.1,0.8541,4.80E+20,2075.13,166178.5326,106628673.4,33184.97574,68482611,311.22,7.28,6423
6/25/2019,1561420800,26961,18442820009,46413301200,8004127,13.17,0.9047,7.21E+20,2092.173,167034.8124,106642314.2,33755.4917,68580407,316.53,6.76,5481
6/26/2019,1561507200,27234,18226501386,48242921157,8003451,13.16,0.9397,7.04E+20,2180.015,174451.6268,106655983,35597.50088,68690081,333.76,13,6915
6/27/2019,1561593600,25364,20536617245,48078566713,8003713,13.26,0.9417,7.74E+20,2167.92,172580.466,106669575.5,31368.32206,68802037,294.07,8.06,5920
6/28/2019,1561680000,28620,17836887762,47245159451,8003576,13.21,0.924,7.52E+20,2128.016,169995.0119,106683215.2,33004.58627,68893581,309.37,5.59,5910
6/29/2019,1561766400,21175,14969393891,39003892119,8003111,13.18,0.7588,4.81E+20,2189.983,174666.3416,106696846.5,33857.04334,68986319,317.32,4.68,5903
6/30/2019,1561852800,20644,16147637271,38256789901,8003093,13.18,0.7455,4.72E+20,2187.357,174456.9459,106710481.6,30962.04623,69056935,290.15,2.38,4817
7/1/2019,1561939200,27639,19512205713,45307646635,8003569,13.16,0.8806,7.83E+20,2164.524,172460.4335,106724094.5,31395.02687,69134853,294.17,1.82,5281
7/2/2019,1562025600,26119,15735865298,45784618464,8003595,13.25,0.8945,5.86E+20,2195.023,175169.9131,106737733.5,31125.79046,69220907,291.61,2.17,5333
7/3/2019,1562112000,23075,13480141945,44953815609,8002960,13.2,0.8804,4.17E+20,2137.119,169411.2432,106751281.5,32257.03472,69326918,302.17,1.96,9184
7/4/2019,1562198400,22679,12364123019,41952762977,8003076,13.21,0.819,3.78E+20,2117.861,168938.6016,106764912,30225.1466,69425259,283.1,1.54,6762
7/5/2019,1562284800,24935,14987264501,42715588995,8003320,13.24,0.8375,5.21E+20,2136.291,169048.8549,106778439.9,30741.51285,69503626,287.9,1.47,4967
7/6/2019,1562371200,26562,14142027457,42335203891,8003160,13.04,0.8171,4.59E+20,2160.728,174383.7818,106792224.3,30754.02475,69595362,287.98,1.05,4356
7/7/2019,1562457600,25644,11147195619,38243194614,8002639,13.06,0.7386,2.93E+20,2150.254,171995.4145,106805916.3,32728.53695,69700333,306.43,5.27,4347
7/8/2019,1562544000,30983,15397601493,43061046372,8003390,13.08,0.8395,5.34E+20,2135.383,170731.7849,106819578.2,33470.84662,69788894,313.34,7.48,5804
7/9/2019,1562630400,23460,13383300658,43445070569,8003040,13.03,0.8426,4.42E+20,2183.766,174574.869,106833250.8,32892.88958,69879358,307.89,9.35,7138
7/10/2019,1562716800,22416,12326418288,41370585703,8002906,13.19,0.809,3.75E+20,2197.977,175227.6061,106846865.9,30840.27938,69973737,288.64,12.41,8031
7/11/2019,1562803200,28000,17687551350,46059938470,8003003,13.15,0.8962,7.32E+20,2236.779,179304.7615,106860551,28698.46958,70050048,268.56,11.9,6569
7/12/2019,1562889600,22371,13888489542,42144057433,8002879,13.38,0.8324,4.22E+20,2269.238,179359.1291,106874045.7,29434.18091,70152366,275.41,11.05,5919
7/13/2019,1562976000,17767,11680585984,35740368392,8002193,13.17,0.6954,3.11E+20,2237.792,178738.4731,106887697.1,28746.37726,70238269,268.94,13.43,5733
7/14/2019,1563062400,19199,14577611095,39643225171,8002783,13,0.7604,4.06E+20,2259.987,182054.5074,106901478.3,24176.83833,70319117,226.16,16.4,5176
7/15/2019,1563148800,36630,14426857237,44732959212,8003230,13.32,0.8825,4.98E+20,2279.064,180056.646,106914980.5,24391.58366,70426260,228.14,13.6,5909
7/16/2019,1563235200,30145,22122486062,46872912292,8003389,13.37,0.9284,1.02E+21,2199.583,174846.4557,106928526.2,21247.76743,70489299,198.71,13.6,6359
7/17/2019,1563321600,25513,19083353124,45839158146,8003846,13.22,0.899,7.41E+20,2246.232,179646.5336,106942174.2,22595.81199,70565526,211.29,18.4,6507
7/18/2019,1563408000,25430,13195635523,42200475154,8003031,12.98,0.8161,3.78E+20,2244.27,179801.3623,106955879,24181.65468,70651263,226.09,20,5894
7/19/2019,1563494400,24035,17348942255,42503784373,8003200,13.29,0.8366,5.98E+20,2200.521,173673.0553,106969363.2,23670.18068,70719333,221.28,9,5372
7/20/2019,1563580800,17756,11840097601,37385012405,8002078,13.02,0.7194,2.88E+20,2219.973,177854.7534,106983069.5,24468.09783,70814148,228.71,3.4,4475
7/21/2019,1563667200,16272,12479706324,34552918086,8002111,13.21,0.6762,2.74E+20,2200.419,173257.495,106996556,24117.02373,70911714,225.4,0.65,4397
7/22/2019,1563753600,19019,12142840638,37882509038,8002490,13.07,0.7331,3.19E+20,2163.176,172778.6891,107010224.3,23244.76092,71009097,217.22,0.8,5911
7/23/2019,1563840000,19176,13450918814,37709699473,8002730,13.03,0.7295,3.47E+20,2197.931,175478.344,107023889.3,22711.53956,71109030,212.21,0.95,5467
7/24/2019,1563926400,26210,18814448444,44545540143,8003837,13.1,0.8676,7.36E+20,2213.006,176912.3762,107037553,23190.75624,71185310,216.66,0.95,5089
7/25/2019,1564012800,27839,17932204080,46406253490,8003494,13.3,0.9133,7.27E+20,2208.939,175360.1291,107051113.8,23488.08489,71262134,219.41,0.9,4969
7/26/2019,1564099200,19444,12838413297,42026126081,8003158,13.16,0.8158,3.61E+20,2181.236,174397.9111,107064784.4,23471.81269,71363320,219.23,0.75,5190
7/27/2019,1564185600,17755,11947823376,41331053427,8002684,13.09,0.7988,3.35E+20,2244.23,179382.5403,107078465.5,23541.20063,71453650,219.85,0.7,4250
7/28/2019,1564272000,17274,10847884346,41079658842,8002664,13.14,0.7959,2.62E+20,2227.385,176411.9848,107092030,22612.48214,71558757,211.15,0.6,4264
7/29/2019,1564358400,20132,12397806559,41064971548,8002799,13.27,0.8062,3.48E+20,2228.789,175646.1396,107105519.7,22654.95952,71651145,211.52,0.64,5350
7/30/2019,1564444800,20527,12981815912,42665278458,8003308,13.03,0.8212,3.81E+20,2245.719,180307.3545,107119263.8,22475.76394,71736085,209.82,0.64,7717
7/31/2019,1564531200,20452,13135247596,44134304019,8002929,13.22,0.8632,4.09E+20,2214.318,174941.351,107132786.4,23429.94039,71823911,218.7,0.68,10191
8/1/2019,1564617600,25699,18322408906,45737780746,8003204,13.37,0.9023,7.07E+20,2186.554,173228.7337,107146318.3,23305.39569,71893199,217.51,3.36,5972
8/2/2019,1564704000,22452,14823555455,43475084335,8003037,13.03,0.8355,4.92E+20,2186.467,176081.4457,107160095.5,23328.75278,71972389,217.7,2.96,5265
8/3/2019,1564790400,22397,17617275530,42613281734,8003329,13.08,0.824,5.74E+20,2231.041,178405.7882,107173770.5,23334.94506,72050562,217.73,3.24,4363
8/4/2019,1564876800,18037,10409458393,39792864287,8002497,13.15,0.7735,2.63E+20,2275.029,180738.4185,107187368.3,23870.62693,72146482,222.7,3.15,4009
8/5/2019,1564963200,21331,12210509054,43510175696,8003229,13.11,0.8445,3.67E+20,2296.427,183235.7199,107201016.9,24998.20513,72232436,233.19,5,4908
8/6/2019,1565049600,21464,12165349434,46802710127,8003226,13.14,0.9083,4.00E+20,2300.602,182823.2826,107214619.4,24519.98346,72339760,228.7,4.5,4725
8/7/2019,1565136000,21790,11738350907,45632237357,8003430,13.1,0.8804,3.72E+20,2304.188,184308.3472,107228309.7,24232.52571,72430321,225.99,4.85,4853
8/8/2019,1565222400,21149,12955325988,44510800538,8002988,13.26,0.8718,3.91E+20,2313.651,182923.0343,107241830.7,23719.7481,72507060,221.18,3.8,4482
8/9/2019,1565308800,21193,13282666611,43062666206,8003036,13.17,0.8392,4.12E+20,2289.775,181114.8757,107255370.8,22574.03789,72590239,210.47,3.5,4081
8/10/2019,1565395200,18119,12206554100,40025574152,8002710,13.01,0.7712,3.22E+20,2320.543,186207.4469,107269101.6,22125.32489,72678252,206.26,3.75,3650
8/11/2019,1565481600,16995,11603713466,38876611860,8002795,13.17,0.7578,2.87E+20,2298.714,181715.4689,107282635.3,23214.88945,72771462,216.39,3.7,3638
8/12/2019,1565568000,20175,12880972727,42552930746,8003131,13.01,0.8205,3.80E+20,2309.763,184513.6914,107296314.4,22669.56531,72876019,211.28,3.6,4050
8/13/2019,1565654400,20533,18843208007,40869092248,8003060,13.19,0.7947,4.42E+20,2321.781,183968.935,107309878.3,22386.98682,72978743,208.62,3.55,4449
8/14/2019,1565740800,21869,12123884054,45760235706,8003024,13.12,0.8854,4.24E+20,2287.502,182841.3072,107323556.8,20014.7701,73062589,186.49,5,4277
8/15/2019,1565827200,20987,14148150754,45183685444,8003282,13.23,0.8804,4.95E+20,2316.621,182862.8915,107337064,20205.12892,73143361,188.24,4.5,4256
8/16/2019,1565913600,21163,12115168092,43127230037,8003394,13.07,0.8358,3.81E+20,2286.198,182737.0873,107350735.5,19903.89987,73223928,185.41,3.85,4367
8/17/2019,1566000000,18717,10569108357,40334874395,8003453,13.07,0.7785,2.86E+20,2342.395,186578.2674,107364381.2,19936.49194,73306218,185.69,3.9,3748
8/18/2019,1566086400,18467,11034378823,39565500580,8002995,13.18,0.7681,2.93E+20,2267.751,179556.5396,107377939.7,20914.00131,73386237,194.77,2.8,3685
8/19/2019,1566172800,21289,13799990972,45653690351,8004217,13.29,0.8952,4.59E+20,2281.337,179945.771,107391420.7,21739.2453,73458135,202.43,2.68,4546
8/20/2019,1566259200,21151,13732033156,46539627909,8003298,13.16,0.9052,4.70E+20,2245.208,178785.0863,107405043.5,21110.46129,73538608,196.55,2.8,4244
8/21/2019,1566345600,21228,16137663683,47078815215,8003379,13.09,0.9131,5.60E+20,2228.614,177566.9045,107418673.9,20121.666,73626964,187.32,3.36,4269
8/22/2019,1566432000,21494,14728994674,45865344353,8002771,13.24,0.8959,4.89E+20,2180.014,171272.3935,107432131.7,20491.60479,73699065,190.74,3.92,4324
8/23/2019,1566518400,21119,13885136910,46225861903,8002974,13.05,0.894,4.58E+20,2212.62,177598.6117,107445847.1,20913.25968,73773430,194.64,3.16,4246
8/24/2019,1566604800,19992,12922493779,43261048592,8003006,13.41,0.8563,3.92E+20,2229.803,173067.8396,107459136.8,20533.29186,73851723,191.08,2.04,3679
8/25/2019,1566691200,22498,13825531935,47256914426,8002824,12.9,0.8991,5.11E+20,2165.281,174801.3614,107472948.5,20052.30273,73929420,186.58,1.92,3400
8/26/2019,1566777600,24261,17091718069,47714174146,8003100,13.32,0.9371,6.32E+20,2246.441,177089.2406,107486444.7,20256.89537,73998342,188.46,3.4,4377
8/27/2019,1566864000,22150,14643027992,46838805967,8002961,13.19,0.9132,4.98E+20,2154.57,170420.4691,107499984.9,20120.77217,74063381,187.17,2.76,4440
8/28/2019,1566950400,21543,14687429096,47047649342,8003192,13.17,0.9175,5.11E+20,2181.491,173711.3269,107513603,18600.92846,74132784,173.01,2.8,4817
8/29/2019,1567036800,21323,14972039939,47682883249,8003133,12.99,0.9185,5.17E+20,2230.133,179236.6472,107527356.5,18166.74688,74200303,168.95,3.12,4515
8/30/2019,1567123200,21067,14683175769,46849622757,8003358,13.09,0.9131,5.00E+20,2265.128,180476.1969,107540979.1,18122.8058,74260706,168.52,2.68,4258
8/31/2019,1567209600,19888,14081874858,46539139676,8003313,13.2,0.9067,4.45E+20,2241.594,177978.4232,107554559.8,18515.51748,74320201,172.15,2.44,3330
9/1/2019,1567296000,20134,14737729279,46806044439,8003142,13.16,0.914,4.57E+20,2227.939,176687.9581,107568123.5,18439.32773,74375474,171.42,1.96,2905
9/2/2019,1567382400,22052,15926990579,47995961497,8003528,13.14,0.9328,5.63E+20,2243.349,178611.112,107581753.7,19231.31428,74433148,178.76,1.88,3703
9/3/2019,1567468800,21631,14923674985,48244339421,8003288,13.25,0.942,5.52E+20,2273.744,179057.3439,107595237.3,19273.53487,74499132,179.13,2.2,3571
9/4/2019,1567555200,20683,14800053906,47822191088,8003518,13.14,0.9356,5.37E+20,2226.923,175086.6283,107608701.7,18832.59888,74557943,175.01,1.88,3783
9/5/2019,1567641600,21712,18537447007,48615446885,8003433,13.1,0.9427,6.84E+20,2237.012,178184.2536,107622333.5,18767.18251,74626135,174.38,2.36,3841
9/6/2019,1567728000,22022,18511322392,48334114602,8002570,13.22,0.9474,7.30E+20,2177.12,172733.3243,107635895.2,18241.05516,74691099,169.47,2.24,3601
9/7/2019,1567814400,19515,17638675225,48421804111,8003034,13.14,0.9417,6.78E+20,2277.902,181098.5111,107649496.8,19196.05827,74745751,178.32,2,3396
9/8/2019,1567900800,19207,18529952052,48132098440,8002612,13.22,0.9407,7.27E+20,2283.717,180477.091,107663014.4,19559.13983,74800182,181.67,1.76,3290
9/9/2019,1567987200,21393,20493754439,48427577923,8002646,13.13,0.9411,8.32E+20,2243.437,177112.0631,107676536.1,19472.22479,74862514,180.84,2.04,3667
9/10/2019,1568073600,19760,21909433505,48026339185,8002791,13.26,0.9405,9.17E+20,2260.805,178378.5661,107690032.7,19385.28278,74919215,180.01,2.56,4014
9/11/2019,1568160000,19801,21354287415,48191144192,8003203,13.13,0.9364,8.69E+20,2262.207,179039.046,107703580,19222.93495,74979245,178.48,2.4,3854
9/12/2019,1568246400,20315,22875111264,48329272913,8003047,13.1,0.9386,9.62E+20,2328.303,185563.6201,107717220.3,19517.28315,75044441,181.19,2,4229
9/13/2019,1568332800,17954,22002957173,47536944092,8003727,13.32,0.9417,8.71E+20,2319.702,181414.6861,107730592.3,19559.56635,75102145,181.56,2.28,3865
9/14/2019,1568419200,17794,22838238246,48627971672,8017619,13.12,0.9418,9.56E+20,2319.335,184795.162,107744216.1,20352.88242,75155843,188.9,2.16,3397
9/15/2019,1568505600,18290,22247768825,49230370374,8122318,13.27,0.95,9.70E+20,2320.624,183581.7865,107757738.7,20417.93633,75212042,189.48,2.95,3606
9/16/2019,1568592000,20696,22828478879,50810139433,8202700,13.07,0.9542,1.01E+21,2359.482,189304.7567,107771461,21322.58357,75276212,197.85,3.65,4515
9/17/2019,1568678400,19884,26408295258,51367339795,8471791,13.2,0.9504,1.22E+21,2422.786,192000.1552,107785022.2,22408.50611,75336410,207.9,4.8,4583
9/18/2019,1568764800,20004,28400755958,51885861290,8463029,13.06,0.9463,1.30E+21,2449.169,196018.5435,107798718.5,22691.63025,75397732,210.5,5,4314
9/19/2019,1568851200,20232,29790611153,55081273776,9191155,13.33,0.9456,1.46E+21,2426.113,190494.7857,107812131.6,23827.5592,75452875,221.01,3.75,4520
9/20/2019,1568937600,20405,28547468411,60925909462,9957030,13.06,0.9492,1.47E+21,2425.024,193637.0258,107825791.1,23534.05716,75520559,218.26,4.25,4428
9/21/2019,1569024000,17460,23160146334,60650890180,9962924,13.21,0.953,1.15E+21,2507.547,198978.4597,107839358.1,23196.24593,75577915,215.1,2.7,3540
9/22/2019,1569110400,17263,20620710292,59705129302,9960483,13.24,0.9386,8.95E+20,2450.669,192734.9286,107852824.3,22781.75209,75631476,211.23,2.16,3226
9/23/2019,1569196800,18540,25273983935,61284564720,9959699,13.15,0.9549,1.31E+21,2492.39,199333.536,107866496.5,21677.9298,75683635,200.97,2.56,4044
9/24/2019,1569283200,21929,29005803910,59509161810,9954207,13.47,0.9531,1.54E+21,2455.789,191290.0079,107879822.6,17958.75407,75753311,166.47,3.44,4297
9/25/2019,1569369600,20201,34523331716,59867551721,9952552,13.24,0.9428,1.63E+21,2472.126,196682.8169,107893419.5,18365.61786,75820241,170.22,3.12,4238
9/26/2019,1569456000,19594,24844463848,58227975045,9967568,13.21,0.9131,1.22E+21,2503.888,197297.1021,107906899.8,17919.01978,75878635,166.06,3.2,3938
9/27/2019,1569542400,18864,25309113745,57710087163,9975758,13.36,0.9134,1.24E+21,2483.532,194629.5574,107920298.9,18820.22093,75934981,174.39,2.56,3882
9/28/2019,1569628800,17824,22571983572,61155057978,9980240,13.11,0.9522,1.21E+21,2475.973,195699.3392,107933829.6,18795.59709,75981401,174.14,2.52,3516
9/29/2019,1569715200,17629,23509644437,61234809975,9977252,13.19,0.9567,1.13E+21,2451.547,194449.6847,107947405.3,18316.51573,76032293,169.68,1.96,3650
9/30/2019,1569801600,20424,21698036057,59624934681,9976323,13.22,0.9369,1.01E+21,2461.362,193290.9662,107960850.8,19591.6556,76101434,181.47,2.72,4510
10/1/2019,1569888000,21073,14792630237,52155673833,9952421,13.18,0.8166,5.11E+20,2449.823,194142.7961,107974421.9,19045.60828,76222641,176.39,3.56,3797
10/2/2019,1569974400,20496,14784178819,48841413822,9931133,13.32,0.7773,4.85E+20,2412.068,188135.7534,107987789.8,19552.26922,76337285,181.06,2.6,3513
10/3/2019,1570060800,20571,16416641528,51875233927,9936579,13.22,0.8161,6.44E+20,2373.851,186885.8356,108001278.2,18918.58389,76441107,175.17,2.84,3434
10/4/2019,1570147200,20375,16620612726,45778790374,9825027,13.17,0.725,4.95E+20,2385.742,188236.163,108014804.7,19033.28874,76527444,176.21,1.96,3327
10/5/2019,1570233600,17833,15308020009,38457122322,9321550,13.11,0.6438,4.27E+20,2387.834,188788.1289,108028353.1,19110.21566,76612853,176.9,3,3532
10/6/2019,1570320000,17138,13863525470,44029342589,9612017,13.08,0.7106,3.91E+20,2393.554,189711.3362,108041933,18395.21952,76770417,170.26,2.24,3141
10/7/2019,1570406400,20757,14672557297,42583953395,9712671,13.27,0.6894,4.39E+20,2398.939,187555.9301,108055328.5,19502.90624,76864045,180.49,2.24,4045
10/8/2019,1570492800,21786,14792097829,43680971034,9817209,13.35,0.702,4.67E+20,2388.888,186244.7815,108068692.7,19570.15956,76964120,181.09,2.8,4242
10/9/2019,1570579200,23163,16947877071,48056682205,9946088,13.27,0.7606,5.70E+20,2368.818,185639.6907,108082116.5,20906.3238,77062433,193.43,4,4426
10/10/2019,1570665600,21463,15841678706,44066111719,9939459,13.34,0.6996,4.99E+20,2418.256,188842.2452,108095485.7,20725.14748,77175372,191.73,3.64,4622
10/11/2019,1570752000,21115,15370015405,43243119549,9867166,13.3,0.6911,4.70E+20,2473.559,193819.3686,108108909.7,19561.22611,77275306,180.94,2.88,4516
10/12/2019,1570838400,19119,14536181143,39585029406,9826023,13.37,0.6385,3.92E+20,2408.74,187123.4417,108122223.1,19471.73116,77366134,180.09,3.16,3769
10/13/2019,1570924800,17463,15214219663,36279901108,8846460,13.32,0.6426,3.76E+20,2461.158,192904.6556,108135653.2,19612.56342,77443941,181.37,1.2,3706
10/14/2019,1571011200,20292,15219524599,42039570554,9617262,13.23,0.686,4.45E+20,2411.799,188728.8483,108149065.3,20219.54926,77547646,186.96,1.74,4193
10/15/2019,1571097600,21538,15110469830,42535426594,9892661,13.07,0.6711,4.67E+20,2516.193,199635.4789,108162656.1,19549.31846,77651166,180.74,2.04,4525
10/16/2019,1571184000,21974,14449734443,43299074292,9826959,13.33,0.6974,4.55E+20,2492.318,193962.352,108175993.6,18904.83664,77741863,174.76,1.92,3991
10/17/2019,1571270400,22039,14111516782,42752796011,9777044,13.39,0.6961,4.32E+20,2486.53,193195.3343,108189296.9,19203.6002,77834666,177.5,2.46,3714
10/18/2019,1571356800,22807,14295776270,43208386571,9893881,13.34,0.6921,4.63E+20,2407.067,187021.2994,108202606.7,18750.42972,77943008,173.29,1.92,3365
10/19/2019,1571443200,20248,14181262788,39258418316,9887149,13.31,0.627,4.13E+20,2483.621,193141.7473,108215941.8,18653.18188,78030579,172.37,1.8,3221
10/20/2019,1571529600,18765,15579342674,36828448156,9836013,13.27,0.5902,4.46E+20,2480.646,193542.0555,108229319.9,19031.04361,78096571,175.84,2.2,3403
10/21/2019,1571616000,20915,15275793403,39535510961,9826170,13.42,0.6411,4.64E+20,2417.52,186014.7475,108242518.6,18903.47345,78173814,174.64,2.2,3275
10/22/2019,1571702400,22240,16354366795,44405147164,9885005,13.25,0.7022,5.35E+20,2392.023,187596.6071,108255965.1,18581.05385,78243740,171.64,1.88,3874
10/23/2019,1571788800,24468,18828418999,49243736342,9956244,13.27,0.7759,6.90E+20,2482.166,194378.8577,108269385.5,17617.5944,78315773,162.72,3.12,3813
10/24/2019,1571875200,23565,15247927380,48059164649,9969355,13.52,0.771,5.34E+20,2458.663,189521.9698,108282586.7,17441.07624,78392579,161.07,2.68,3751
10/25/2019,1571961600,24096,16022315848,45164738156,9935455,13.8,0.744,5.64E+20,2422.857,182920.1315,108295510.5,19687.04085,78468836,181.79,2.32,3962
10/26/2019,1572048000,23163,16003775608,43261777576,9912731,13.5,0.6975,5.58E+20,2436.074,187611.5163,108308702.2,19512.89578,78551054,180.16,4,3715
10/27/2019,1572134400,20478,14662908845,37445461403,9665646,13.71,0.6268,4.44E+20,2416.398,182320.5677,108321631,19968.00945,78619153,184.34,1.74,3129
10/28/2019,1572220800,23136,16063415762,45092739148,9953595,13.55,0.7263,5.34E+20,2406.581,184699.5557,108334778.5,19726.67982,78697346,182.09,,3710
10/29/2019,1572307200,22707,16275212916,46594160648,9955847,13.63,0.754,5.52E+20,2426.721,185683.4638,108347878.8,20706.36311,78771578,191.11,,4693
10/30/2019,1572393600,22813,16158350778,47241594774,9955397,13.55,0.7627,5.63E+20,2453.14,188925.8577,108361062.8,19886.42224,78841462,183.52,,4088
